,0
0,-4153.474620472174
1,8396.002646885812
2,-6084.50756791234
3,6335.957587848185
4,-10194.899770226795
5,-4716.1055206905585
6,23584.453091967618
7,969.4954114984721
8,15280.793464313028
9,21062.114461813355
10,-32428.80825290433
11,8643.830070224358
12,11295.286618725862
13,10950.304581531556
14,-14459.333690534579
15,-3792.1995990045834
16,25597.67171927425
17,23382.920259200037
18,2673.9687968678772
19,17367.39120879979
20,17110.69239370525
21,-12849.89535657037
22,-18299.627227252582
23,-2643.888858578168
24,2089.8863973242696
25,31923.58855347545
26,11665.411886480171
27,-4141.339340241626
28,14980.735756222857
29,6571.612397505902
30,-2000.3158072985243
31,-17594.023725674255
32,13603.438020113157
33,-4407.539843519917
34,6161.779721490573
35,1500.9061859534122
36,-38534.16941044596
37,23090.57799945539
38,-739.9922867296264
39,13892.789827315602
40,-5970.326433566632
41,-17516.12995794532
42,-3570.320627390407
43,26466.778245733818
44,16928.962624299107
45,12952.941774718463
46,-7570.295746400952
47,2177.176080742851
48,4480.491490660934
49,8208.58669955819
50,11726.51061789412
51,14521.65662649204
52,-40931.140503162984
53,-1382.0855802460574
54,9468.117355902912
55,-13765.091149868676
56,-2699.625799052883
57,9664.943901981926
58,22061.215689422097
59,51.95281778392382
60,883.1953490024898
61,12686.419902555877
