,0
0,22740.074628677918
1,16813.239171382505
2,6287.484290404245
3,1401.0213640250731
4,-67.92649022955447
5,12360.378286410356
6,10726.690209398046
7,-328.5357742982451
8,21122.902419799706
9,439.4419593033381
10,7778.244523575762
11,9562.408007241087
12,-3329.256814209977
13,-1092.7908247669693
14,3955.7683707042597
15,22937.027064287337
16,-12411.035517036682
17,-32172.222728652647
18,-3110.7687208349817
19,6317.522183427587
20,-37838.01963370154
21,-74972.3457724906
22,26752.090222486528
23,9.885317472973838
24,-74950.06124554574
25,25847.91898561176
26,20476.569722148823
27,2724.725023746956
28,13521.273839452071
29,15317.681900067255
30,-1627.5379128083587
31,-8773.760441697901
32,-12802.665746983606
33,9196.11334220483
34,24965.56897556549
35,20017.73715849803
36,-20663.469574119663
37,-24106.327796243597
38,-28215.65573155065
39,-10491.055654566735
40,22521.711131582735
41,4673.001818144228
42,1996.7482202043757
43,9918.448435712839
44,32831.138216639636
45,-1113.6368648430798
46,-9102.80279321014
47,-11439.925701593282
48,8699.599349919707
49,8825.281975405524
50,-30605.467938747024
51,4138.783309309976
52,185.09063525334932
53,-40089.24684587121
54,-35035.03845404717
55,45504.59279736178
56,-29169.65731646889
57,-1937.8257626905106
58,20489.118574694963
59,-31794.213768264046
60,27323.10338684637
61,16872.252036843216
