,0
0,-9507.144370862516
1,17741.314732574858
2,6013.118800204014
3,806.8742651531938
4,14788.400182961253
5,-1965.0096848714165
6,7207.763558759587
7,-2244.432264666306
8,16473.09919687151
9,5801.058632051572
10,2589.496058824705
11,-2520.420656177448
12,-2108.190740066115
13,3404.6525813653134
14,7610.710773541825
15,-10034.288927923422
16,-7576.1800334409345
17,-8078.146167778876
18,9396.850543513661
19,-2242.7998027454596
20,-202.64317236002535
21,10121.659886695212
22,11702.132634671405
23,-10811.44081387273
24,-2513.8528472871985
25,-31658.769536620937
26,-9611.656664344482
27,24887.882934571244
28,-6565.164391291561
29,1734.1043558849487
30,-22581.57007959229
31,-5963.718079699902
32,-869.5276337796822
33,13288.30962735205
34,684.0666276973207
35,-4705.798848237377
36,-750.8888447799254
37,-2422.8194030507
38,1989.4973365785554
39,13746.077485850314
40,8869.45656813006
41,7714.556865747552
42,-22149.706368643558
43,7883.447628895519
44,-529.2514853803441
45,-3330.0333434925415
46,24615.879124932224
47,10529.613667679252
48,2918.508144975174
49,2914.93149797176
50,14385.04205930396
51,13876.596586469095
52,254.88090669503435
53,-4418.0462673348375
54,-4077.62841118942
55,-3785.9293218716048
56,-21658.368837711634
57,4293.242966825608
58,8225.628928017337
59,2191.593198450282
60,7131.1400815322995
61,5918.483506381279
