,0
0,-5620.732883510413
1,2681.5298167576548
2,-2502.924147278769
3,2160.903736518696
4,-4561.200027389219
5,-8885.26561198011
6,-6468.296467605513
7,18035.490001689643
8,-9862.10711520724
9,-1567.463926283177
10,5137.418002747465
11,-4341.103278456023
12,27111.673001096584
13,9882.41187065444
14,-722.0923530575819
15,8682.653498854721
16,7797.750691397814
17,7858.398740832228
18,4079.840903302189
19,4936.062349810731
20,10475.132513245102
21,-1820.7274653601926
22,545.6773855371866
23,-577.3127203579061
24,-20677.3129276142
25,-2526.949893600773
26,533.7049371562898
27,4751.39330326207
28,5436.566334699513
29,-30813.29453793983
30,6381.919689245056
31,8221.646949859103
32,12353.305180480005
33,5261.630821533501
34,11087.809536807472
35,10246.855291575193
36,1680.252474347828
37,-3846.986975942971
38,-129.04208048875444
39,11427.750223413343
40,6854.153136933688
41,607.1405930810142
42,-5037.186803567689
43,2219.833821674809
44,2760.4857910559513
45,-19323.562239572173
46,-8449.269063200569
47,12707.000425008126
48,-3434.8484044705983
49,-7346.08980256808
50,-3576.755620496813
51,25180.90795492078
52,-4743.697109518573
53,7857.655670976033
54,-4474.206236728001
55,5420.8069032311905
56,-1301.495601638453
57,-17991.570232241414
58,17343.40065534739
59,-16548.198588411557
60,-4002.52752622962
61,-4739.5275253490545
