,0
0,1381893.5329257927
1,1373521.7691214494
2,1376203.298938207
3,1373700.3747909283
4,1375861.278527447
5,1371300.0785000578
6,1362414.8128880777
7,1355946.5164204722
8,1373982.0064221618
9,1364119.8993069546
10,1362552.4353806714
11,1367689.8533834189
12,1363348.7501049628
13,1390460.4231060594
14,1400342.8349767139
15,1399620.7426236563
16,1408303.396122511
17,1416101.1468139088
18,1423959.545554741
19,1428039.3864580432
20,1432975.448807854
21,1443450.581321099
22,1441629.8538557389
23,1442175.531241276
24,1441598.2185209182
25,1420920.905593304
26,1418393.9556997032
27,1418927.6606368595
28,1423679.0539401216
29,1429115.620274821
30,1398302.3257368812
31,1404684.2454261263
32,1412905.8923759854
33,1425259.1975564654
34,1430520.828377999
35,1441608.6379148064
36,1451855.4932063816
37,1453535.7456807294
38,1449688.7587047864
39,1449559.7166242977
40,1460987.466847711
41,1467841.6199846447
42,1468448.7605777257
43,1463411.573774158
44,1465631.4075958328
45,1468391.8933868888
46,1449068.3311473166
47,1440619.062084116
48,1453326.0625091242
49,1449891.2141046536
50,1442545.1243020855
51,1438968.3686815887
52,1464149.2766365095
53,1459405.579526991
54,1467263.235197967
55,1462789.028961239
56,1468209.83586447
57,1466908.3402628317
58,1448916.7700305902
59,1466260.1706859376
60,1449711.972097526
61,1445709.4445712965
62,1440969.9170459474
