,0
0,22988.670217542676
1,-1248.3025160974357
2,8706.73934006854
3,8789.502483202377
4,1410.3169901582878
5,-2943.0963345039636
6,-3446.4877148165833
7,-679.2334388913587
8,15555.089508084813
9,5845.35714319977
10,-1091.1375422161072
11,-17252.718336567283
12,-9730.85303208069
13,20995.665763038676
14,19172.095209796214
15,192.63652490847744
16,-5829.653133365093
17,15324.4299487744
18,-1884.3265125255566
19,-6935.42220317875
20,15240.914453834994
21,4763.284411447123
22,1059.9681549414527
23,-780.5524238692597
24,14907.565571963554
25,-12722.139690289507
26,4019.1059412991162
27,259.51002285722643
28,-16673.261565336026
29,-17593.769888375187
30,16808.69486208167
31,-2962.9297719378956
32,22649.33046640968
33,-1086.6258474073838
34,3671.766797581222
35,-683.0234870351851
36,-1873.6253072291147
37,1622.8356508347206
38,1202.375065769069
39,-4295.78130225488
40,21406.375440211035
41,-13459.69360111095
42,-18469.960109312786
43,24063.27353116637
44,-12340.913843103917
45,-5005.01366458484
46,-13519.806649371749
47,4009.74504050659
48,-24896.527473226655
49,12831.160927888472
50,14753.934038423235
51,19332.580789048458
52,-17669.31139154709
53,-22105.410326796817
54,9577.446552128298
55,9743.844545181608
56,12023.896987723885
57,-3454.848602187354
58,1371.1693885941058
59,14841.175511854468
60,-8258.252852359088
61,-13512.144102074904
