last_state
3.2874650143337796
73.72084045
84.21762848
205.78202819999998
331.80999760000003
49.25085068
110.4304199
232.05584720000002
224.3602295
1874.969971
122.4097061
330.7919006
33.98847198
290.85000610000003
48.6713829
2065.47998
491.0079041
60.8466301
226.17999269999996
76.60861206
144.09909059999998
66.44042969
43.82258606
100.6507492
63.16336441
281.88961789999996
166.16999819999998
46.01286697
71.30378723
114.5209885
60.77676773
153.51254269999998
146.5
86.61412811
74.15489197
43.89817047
9.055987358
150.91525269999997
173.79281619999998
11.90956402
62.53047562
1360.660034
1361.52002
226.133667
213.88383480000002
174.7827454
127.64575959999999
58.64185333
140.4614258
133.3886108
52.88039398
129.17962649999998
403.3808289
117.51822659999998
298.4406738
195.2097015
53.02683639999999
111.2447433
48.72500992
172.0438843
45.40669632
88.44187164
49.70527267
156.9572601
57.89333725
325.89999389999997
100.9578781
235.68112180000003
52.62915039
42.23955536
131.7894135
35.48588562
119.62546540000001
84.8475647
93.82169342
87.03495026
39.20036316
59.95432281
135.6172333
35.92331696
122.287529
322.0444336
124.19551090000002
284.8520813
177.19113159999998
112.9623642
55.97033691
57.25597763
56.58098602
51.35537338
115.9543304
65.12865448
0.0
100.0
0.0
0.0
0.0
0.0
140.54384231567383
0.0
0.0
0.0
0.0
0.0
0.0
100.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
33.74561309814453
100.0
201.51222574710846
0.0
58.8901424407959
145.79560661315918
100.0
0.0
1197.5235061645508
104.02102661132812
295.57264518737793
0.0
1553.0
0.0
0.0
0.0
0.0
56.17452144622803
1409.9390001296997
914.2766427993774
0.0
0.0
964.960771560669
0.0
0.0
72.80677318572998
0.0
0.0
668.9004034996033
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
1790.0
0.0
0.0
0.0
0.0
0.0
37.38383102416992
0.0
14.14187240600586
0.0
0.0
0.0
67.90708923339844
0.0
0.0
323.62278938293457
0.0
246.67330837249756
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6228.557285308838
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
15.01000023
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
16.20000076
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
13.13000011
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
14.02000046
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
3083.785889
